[2026-03-12 21:16:55.254] Start experiment: 20260312_211655
[2026-03-12 21:16:55.263] Suite: cec2017
[2026-03-12 21:16:55.535] Running SBO on F1 ...
[2026-03-12 21:17:07.062] Done BBO F4 run 5/30: best=404.808531803, t=0.0412s
[2026-03-12 21:17:07.131] Done BBO F4 run 6/30: best=406.219058955, t=0.0387s
[2026-03-12 21:17:07.200] Done BBO F4 run 7/30: best=404.118057059, t=0.0430s
[2026-03-12 21:17:07.275] Done BBO F4 run 8/30: best=407.149987877, t=0.0441s
[2026-03-12 21:17:07.341] Done BBO F4 run 9/30: best=405.968220636, t=0.0397s
[2026-03-12 21:17:07.404] Done BBO F4 run 10/30: best=406.70423693, t=0.0389s
[2026-03-12 21:17:07.471] Done BBO F4 run 11/30: best=407.196389053, t=0.0387s
[2026-03-12 21:17:07.541] Done BBO F4 run 12/30: best=406.478850106, t=0.0413s
[2026-03-12 21:17:07.607] Done BBO F4 run 13/30: best=407.2493403, t=0.0380s
[2026-03-12 21:17:07.676] Done BBO F4 run 14/30: best=406.088248707, t=0.0387s
[2026-03-12 21:17:07.754] Done BBO F4 run 15/30: best=405.32950197, t=0.0413s
[2026-03-12 21:17:07.826] Done BBO F4 run 16/30: best=404.896410257, t=0.0421s
[2026-03-12 21:17:07.899] Done BBO F4 run 17/30: best=406.628449403, t=0.0386s
[2026-03-12 21:17:07.969] Done BBO F4 run 18/30: best=406.691182409, t=0.0423s
[2026-03-12 21:17:08.040] Done BBO F4 run 19/30: best=406.74800074, t=0.0384s
[2026-03-12 21:17:08.114] Done BBO F4 run 20/30: best=406.622637952, t=0.0409s
[2026-03-12 21:17:08.193] Done BBO F4 run 21/30: best=405.32686116, t=0.0432s
[2026-03-12 21:17:08.269] Done BBO F4 run 22/30: best=406.726035882, t=0.0433s
[2026-03-12 21:17:08.345] Done BBO F4 run 23/30: best=406.841517694, t=0.0462s
[2026-03-12 21:17:08.412] Done BBO F4 run 24/30: best=406.989594615, t=0.0381s
[2026-03-12 21:17:08.480] Done BBO F4 run 25/30: best=406.745570366, t=0.0387s
[2026-03-12 21:17:08.558] Done BBO F4 run 26/30: best=403.919784284, t=0.0468s
[2026-03-12 21:17:08.637] Done BBO F4 run 27/30: best=406.147230537, t=0.0412s
[2026-03-12 21:17:08.709] Done BBO F4 run 28/30: best=402.494048645, t=0.0412s
[2026-03-12 21:17:08.780] Done BBO F4 run 29/30: best=404.641392135, t=0.0388s
[2026-03-12 21:17:08.848] Done BBO F4 run 30/30: best=403.586185577, t=0.0391s
[2026-03-12 21:17:08.856] Running SBO on F5 ...
[2026-03-12 21:17:08.888] Done SBO F5 run 1/30: best=591.673216111, t=0.0024s
[2026-03-12 21:17:08.920] Done SBO F5 run 2/30: best=593.430499489, t=0.0020s
[2026-03-12 21:17:08.954] Done SBO F5 run 3/30: best=609.797126941, t=0.0017s
[2026-03-12 21:17:08.987] Done SBO F5 run 4/30: best=579.821851819, t=0.0014s
[2026-03-12 21:17:09.017] Done SBO F5 run 5/30: best=572.999167773, t=0.0014s
[2026-03-12 21:17:09.051] Done SBO F5 run 6/30: best=568.212023289, t=0.0017s
[2026-03-12 21:17:09.086] Done SBO F5 run 7/30: best=596.694043289, t=0.0014s
[2026-03-12 21:17:09.121] Done SBO F5 run 8/30: best=618.419156383, t=0.0019s
[2026-03-12 21:17:09.153] Done SBO F5 run 9/30: best=601.828167325, t=0.0013s
[2026-03-12 21:17:09.189] Done SBO F5 run 10/30: best=613.26928093, t=0.0018s
[2026-03-12 21:17:09.222] Done SBO F5 run 11/30: best=578.92838062, t=0.0013s
[2026-03-12 21:17:09.253] Done SBO F5 run 12/30: best=590.029534727, t=0.0013s
[2026-03-12 21:17:09.282] Done SBO F5 run 13/30: best=625.040502121, t=0.0016s
[2026-03-12 21:17:09.312] Done SBO F5 run 14/30: best=549.660819636, t=0.0013s
[2026-03-12 21:17:09.342] Done SBO F5 run 15/30: best=603.309471246, t=0.0014s
[2026-03-12 21:17:09.374] Done SBO F5 run 16/30: best=586.128547477, t=0.0014s
[2026-03-12 21:17:09.404] Done SBO F5 run 17/30: best=594.190302684, t=0.0013s
[2026-03-12 21:17:09.434] Done SBO F5 run 18/30: best=597.74135992, t=0.0018s
[2026-03-12 21:17:09.466] Done SBO F5 run 19/30: best=580.148282464, t=0.0014s
[2026-03-12 21:17:09.496] Done SBO F5 run 20/30: best=585.798295311, t=0.0014s
[2026-03-12 21:17:09.531] Done SBO F5 run 21/30: best=584.838636163, t=0.0013s
[2026-03-12 21:17:09.563] Done SBO F5 run 22/30: best=603.447603015, t=0.0014s
[2026-03-12 21:17:09.595] Done SBO F5 run 23/30: best=601.02972767, t=0.0015s
[2026-03-12 21:17:09.630] Done SBO F5 run 24/30: best=596.455058463, t=0.0015s
[2026-03-12 21:17:09.666] Done SBO F5 run 25/30: best=594.920915299, t=0.0017s
[2026-03-12 21:17:09.700] Done SBO F5 run 26/30: best=585.734688694, t=0.0024s
[2026-03-12 21:17:09.732] Done SBO F5 run 27/30: best=604.226975314, t=0.0013s
[2026-03-12 21:17:09.764] Done SBO F5 run 28/30: best=609.884031733, t=0.0012s
[2026-03-12 21:17:09.796] Done SBO F5 run 29/30: best=584.730418912, t=0.0013s
[2026-03-12 21:17:09.826] Done SBO F5 run 30/30: best=578.094307778, t=0.0013s
[2026-03-12 21:17:09.834] Running BBO on F5 ...
[2026-03-12 21:17:09.907] Done BBO F5 run 1/30: best=515.919474446, t=0.0434s
[2026-03-12 21:17:09.980] Done BBO F5 run 2/30: best=519.899168928, t=0.0443s
[2026-03-12 21:17:10.055] Done BBO F5 run 3/30: best=527.858870675, t=0.0441s
[2026-03-12 21:17:10.129] Done BBO F5 run 4/30: best=512.934461617, t=0.0431s
[2026-03-12 21:17:10.205] Done BBO F5 run 5/30: best=518.904209512, t=0.0479s
[2026-03-12 21:17:10.278] Done BBO F5 run 6/30: best=517.909244595, t=0.0465s
[2026-03-12 21:17:10.353] Done BBO F5 run 7/30: best=521.889232647, t=0.0461s
[2026-03-12 21:17:10.428] Done BBO F5 run 8/30: best=534.823383054, t=0.0477s
[2026-03-12 21:17:10.500] Done BBO F5 run 9/30: best=510.944642381, t=0.0444s
[2026-03-12 21:17:10.571] Done BBO F5 run 10/30: best=503.979979097, t=0.0442s
[2026-03-12 21:17:10.646] Done BBO F5 run 11/30: best=519.899160061, t=0.0436s
[2026-03-12 21:17:10.718] Done BBO F5 run 12/30: best=506.964729236, t=0.0443s
[2026-03-12 21:17:10.788] Done BBO F5 run 13/30: best=510.944544524, t=0.0453s
[2026-03-12 21:17:10.864] Done BBO F5 run 14/30: best=517.909313653, t=0.0489s
[2026-03-12 21:17:10.938] Done BBO F5 run 15/30: best=510.944598084, t=0.0455s
[2026-03-12 21:17:11.009] Done BBO F5 run 16/30: best=512.934441114, t=0.0442s
